"Unless indicated otherwise, individual judges scores in the charts below (given in parentheses) are listed in this order from left to right: Craig Revel Horwood, Motsi Mabuse, Shirley Ballas, Bruno Tonioli.",,,,
,,,,
Launch show,,,,
,,,,
"Musical guests: Kylie Minogue—""Love at First Sight""/""Better the Devil You Know""/""All the Lovers""/""Dancing""; Mark Ronson feat. Yebba—""Don't Leave Me Lonely""[19]",,,,
,,,,
Week 1,,,,
,,,,
Running order,,,,
,,,,
Mike & Katya,"26 (6,6,7,7)",Tango,"""What You Waiting For?""—Gwen Stefani",Bottom two
Karim & Amy,"29 (7,7,7,8)",Paso Doble,"""Smalltown Boy""—Bronski Beat",Safe
Catherine & Johannes,"24 (6,6,5,7)",Cha-Cha-Cha,"""Scared of the Dark""—Steps",Eliminated
Michelle & Giovanni,"39 (9,10,10,10)",Foxtrot,"""The Addams Family Theme""—Vic Mizzy",Safe
Kelvin & Oti,"36 (9,9,9,9)",Tango,"""Bad Guy""—Billie Eilish",Safe
Alex & Kevin2,"34 (7,9,9,9)",Street,"""Ghostbusters""—Ray Parker Jr.",Safe
,,,,
"1 Due to a knee injury in practice, Will was unable to perform. Under the rules of the show, he was given a ""bye"" to the following week, however, it was later announced that he had withdrawn from the competition.",,,,
"2 Due to a calf injury in rehearsal, Neil was unable to perform, and Kevin stepped in to partner Alex.",,,,
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Mike & Katya,,,,
Mabuse: Catherine & Johannes,,,,
Tonioli: Catherine & Johannes,,,,
Ballas: Mike & Katya,,,,
,,,,
Week 7,,,,
,,,,
"Musical guest: Emeli Sandé—""Shine""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[32],Dance,Music[33],Result
Karim & Amy,"39 (9,10,10,10)",Quickstep,"""Mr. Pinstripe Suit""—Big Bad Voodoo Daddy",Safe
Michelle & Giovanni,"34 (8,9,9,8)",Paso Doble,"""Another One Bites the Dust""—Queen",Safe
Emma W. & Aljaž,"26 (5,7,7,7)",Samba,"""I Don't Care""—Ed Sheeran & Justin Bieber",Eliminated
Kelvin & Oti,"34 (8,9,8,9)",Viennese Waltz,"""Say Something""—A Great Big World & Christina Aguilera",Safe
Saffron & AJ,"27 (6,7,7,7)",Salsa,"""Instruction""—Jax Jones feat. Demi Lovato",Safe
Alex & Kevin1,"31 (7,8,8,8)",American Smooth,"""Ain't No Mountain High Enough""—Marvin Gaye & Tammi Terrell",Safe
Chris & Karen,"34 (8,9,9,8)",Street,"""Let's Get Ready to Rhumble""—PJ & Duncan",Safe
Emma B. & Anton,"22 (5,6,5,6)",Rumba,"""Woman in Love""—Barbra Streisand",Safe
Mike & Katya,"30 (7,7,8,8)",Charleston,"""Those Magnificent Men in their Flying Machines""—The Ron Goodwin Orchestra",Bottom two
,,,,
"1 Neil had to sit out for the second week running, so Alex danced with Kevin again.",,,,
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Mike & Katya,,,,
Mabuse: Mike & Katya,,,,
Tonioli: Mike & Katya,,,,
"Ballas: Did not vote, but would have voted to save Mike & Katya",,,,
,,,,
Week 8,,,,
,,,,
"Musical guest: Luke Evans—""Bring Him Home""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[34],Dance,Music[35],Result
Alex & Neil,"31 (7,8,8,8)",Jive,"""Let's Twist Again""—Chubby Checker",Safe
Mike & Katya,"25 (5,7,7,6)",Paso Doble,"""Tamacun""—Rodrigo y Gabriela",Eliminated
Karim & Amy,"30 (6,8,8,8)",Viennese Waltz,"""Give Me Love""—Ed Sheeran",Safe
Chris & Karen,"26 (5,7,7,7)",Tango,"""Survivor""—2WEI",Safe
Michelle & Giovanni,"36 (9,9,9,9)",American Smooth,"""I Just Want to Make Love to You""—Etta James",Bottom two
Emma B. & Anton,"33 (8,9,8,8)",Jazz,"""Right Now""—The Pussycat Dolls",Safe
Saffron & AJ,"39 (9,10,10,10)",Waltz,"""Your Song""—Ellie Goulding",Safe
Kelvin & Oti,"35 (8,9,9,9)",Salsa,"""Let's Hear It for the Boy""—Deniece Williams",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Michelle & Giovanni,,,,
Mabuse: Michelle & Giovanni,,,,
Tonioli: Michelle & Giovanni,,,,
"Ballas: Did not vote, but would have voted to save Michelle & Giovanni",,,,
,,,,
