,"36 (9,9,9,9)",Showdance,"""Your Song"" - Ewan McGregor",
Abbey and Aljaz,"40 (10,10,10,10)",Waltz,"""Kissing You"" - Des'ree",Safe
,"38 (9,10,9,10)",Showdance,"""Sweet Child o' Mine"" - Guns N' Roses",
Natalie and Artem,"39 (9,10,10,10)",Cha-cha-cha,"""Rasputin"" - Boney M.",Safe
,"40 (10,10,10,10)",Showdance,"""Steppin' Out with Me Baby"" - Tony Bennett",
Sophie and Brendan,"39 (9,10,10,10)",Viennese Waltz,"""My Favorite Things"" - from The Sound of Music",Eliminated
,"35 (8,9,9,9)",Showdance,"""I Wanna Dance With Somebody"" - Whitney Houston",
,,,,
Show 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Susanna and Kevin,"39 (9,10,10,10)",Paso Doble,"""Les Toreadors"" - Georges Bizet",2nd Place
Abbey and Aljaz,"38 (9,10,9,10)",Quickstep,"""Walking on Sunshine"" - Katrina and the Waves",Winner
Natalie and Artem,"40 (10,10,10,10)",American Smooth,"""And I Am Telling You I'm Not Going"" - from Dreamgirls",2nd Place

